poi_id,is_visible,num_visible,cellsite_1,lat_1,lon_1,radio_type_1,ground_distance_1,antenna_los_distance_1,azimuth_angle_1,los_geometry_1,cellsite_2,lat_2,lon_2,radio_type_2,ground_distance_2,antenna_los_distance_2,azimuth_angle_2,los_geometry_2,cellsite_3,lat_3,lon_3,radio_type_3,ground_distance_3,antenna_los_distance_3,azimuth_angle_3,los_geometry_3
5b9fbca7-20b7-4b7a-8555-1be8137a8e12,True,3,559811e1-d2d0-4767-a412-8e09f61a6d25,39.02665171598812,1.4823062425817826,4G,1286,1291,179.26,"LINESTRING (1.482114837 39.03821867, 1.4823062425817826 39.02665171598812)",57698fd5-3769-41e9-b2e8-085aefd88b66,39.03032780100048,1.5070701846770564,3G,2327,2330,112.14,"LINESTRING (1.482114837 39.03821867, 1.5070701846770564 39.03032780100048)",40e67918-f75f-4a0f-970b-424a85a7859a,39.06199115244186,1.512763963981112,3G,3741,3744,45.03,"LINESTRING (1.482114837 39.03821867, 1.512763963981112 39.06199115244186)"
d4e50261-9303-4b9b-8f52-ed9d7903dd58,True,3,513c3ccb-6937-45ba-8f49-e8b7bb12423a,38.941873273730245,1.3196026159899563,4G,463,463,113.07,"LINESTRING (1.3146801 38.94350397, 1.3196026159899563 38.941873273730245)",c792a57c-917b-4ecf-8e8f-c89f26361d6b,38.93899999540557,1.3074686023842217,4G,800,807,231.24,"LINESTRING (1.3146801 38.94350397, 1.3074686023842217 38.93899999540557)",9c3f9c22-3cdb-41ce-8c9d-f52ce96c4daa,38.9548935512878,1.318550784344911,4G,1310,1311,14.8,"LINESTRING (1.3146801 38.94350397, 1.318550784344911 38.9548935512878)"
8dc18b71-d2aa-4396-aed1-3918a7c78302,True,1,9bf2da9d-9ce0-45d5-8274-dc8a36aa2645,39.07733619774327,1.5542522572113824,4G,1278,1284,110.42,"LINESTRING (1.540372474 39.08134747, 1.5542522572113824 39.07733619774327)",,,,,,,,,,,,,,,,
f1258afa-9fe6-46f8-89a4-75826b810986,True,3,4de24eb6-f9ad-4f93-95ea-d39d19d57de0,38.88311876253912,1.3922060476891158,4G,1874,1874,233.25,"LINESTRING (1.409553323 38.89320415, 1.3922060476891158 38.88311876253912)",3dc41fb4-667b-4673-b553-2998678bb0e3,38.91997836109023,1.4093966113233234,4G,2977,2979,359.74,"LINESTRING (1.409553323 38.89320415, 1.4093966113233234 38.91997836109023)",22d699dd-ade7-497f-9730-432fa3700c46,38.9062992785694,1.3800854230256565,3G,2937,2937,299.74,"LINESTRING (1.409553323 38.89320415, 1.3800854230256565 38.9062992785694)"
8c0900aa-9916-48a2-81a7-783bb859d57c,True,3,8a4cfe6a-ce1a-4096-84dc-be09b32b8567,38.87203255905634,1.3084716333709348,4G,5007,5018,145.9,"LINESTRING (1.276045852 38.90932032, 1.3084716333709348 38.87203255905634)",1f80e199-c0dd-4090-944a-d857d689ee0f,38.8721881823533,1.3262742986742686,3G,5995,6005,133.51,"LINESTRING (1.276045852 38.90932032, 1.3262742986742686 38.8721881823533)",6bcfa4f5-5adb-4667-9789-73b22a9a1af9,38.9545135868109,1.3455941961097526,4G,7839,7842,50.1,"LINESTRING (1.276045852 38.90932032, 1.3455941961097526 38.9545135868109)"
04da0ba1-3b87-4a8e-bb66-72ac9a19f1cd,True,3,4de24eb6-f9ad-4f93-95ea-d39d19d57de0,38.88311876253912,1.3922060476891158,4G,924,924,143.38,"LINESTRING (1.385841056 38.88978634, 1.3922060476891158 38.88311876253912)",22d699dd-ade7-497f-9730-432fa3700c46,38.9062992785694,1.3800854230256565,3G,1903,1903,344.82,"LINESTRING (1.385841056 38.88978634, 1.3800854230256565 38.9062992785694)",86818972-6723-46e5-9916-af01c2be5383,38.87050132158264,1.384334677393355,4G,2148,65560,183.48,"LINESTRING (1.385841056 38.88978634, 1.384334677393355 38.87050132158264)"
316677be-d43e-4119-ac88-7b54e561fb17,True,3,cd272128-4c9b-4ef7-b909-6f8eea7c0efc,39.02213746198865,1.4328931164379757,4G,2674,2674,315.11,"LINESTRING (1.454736686 39.0051067, 1.4328931164379757 39.02213746198865)",bb096899-b7a2-482a-9f58-7dbbb86d0cd3,39.02602861664931,1.4162749127785426,3G,4056,4057,305.01,"LINESTRING (1.454736686 39.0051067, 1.4162749127785426 39.02602861664931)",7ef7da58-1464-499a-8ad3-ea784e07446a,39.00962143087611,1.4092926255061942,4G,3959,3959,277.3,"LINESTRING (1.454736686 39.0051067, 1.4092926255061942 39.00962143087611)"
d37197f2-d992-4674-a45f-4edfec32eb68,True,1,d3943d1d-2fd9-4e0e-82b3-e0d977692844,38.92733764400614,1.464216761368047,4G,7323,7324,105.31,"LINESTRING (1.382562293 38.94475765, 1.464216761368047 38.92733764400614)",,,,,,,,,,,,,,,,
cda6e0d7-8641-4943-94e7-997c3a504b43,True,3,513c3ccb-6937-45ba-8f49-e8b7bb12423a,38.941873273730245,1.3196026159899563,4G,989,989,264.65,"LINESTRING (1.330989881 38.94270256, 1.3196026159899563 38.941873273730245)",6bcfa4f5-5adb-4667-9789-73b22a9a1af9,38.9545135868109,1.3455941961097526,4G,1822,1822,43.88,"LINESTRING (1.330989881 38.94270256, 1.3455941961097526 38.9545135868109)",c792a57c-917b-4ecf-8e8f-c89f26361d6b,38.93899999540557,1.3074686023842217,4G,2076,2080,258.57,"LINESTRING (1.330989881 38.94270256, 1.3074686023842217 38.93899999540557)"
8955c08a-d3a8-4dd0-872a-09489285a97a,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1e1ce347-2c9a-42a9-8cad-29811f0a9f8e,True,3,a4c3eba3-efee-4b4a-86aa-08e76a013113,38.87700757837964,1.365715302334365,4G,2436,2437,170.85,"LINESTRING (1.361241211 38.8986367, 1.365715302334365 38.87700757837964)",f448eb06-a5b3-4343-859c-5a2d27ffe253,38.879183893491856,1.3476573236181475,3G,2462,2462,208.53,"LINESTRING (1.361241211 38.8986367, 1.3476573236181475 38.879183893491856)",4de24eb6-f9ad-4f93-95ea-d39d19d57de0,38.88311876253912,1.3922060476891158,4G,3187,3188,122.77,"LINESTRING (1.361241211 38.8986367, 1.3922060476891158 38.88311876253912)"
cf36cf3c-dc91-4d53-8f30-5a9a5c4e7200,False,0,,,,,,,,,,,,,,,,,,,,,,,,
9c0cf673-558f-47f4-b008-68872ebfd0a1,True,3,19d2196d-3b4a-4dea-b5f2-ad9280714af0,38.978525665695,1.5267274282618262,3G,1026,1026,69.2,"LINESTRING (1.515630846 38.97524865, 1.5267274282618262 38.978525665695)",4ea23bde-9f03-4e96-871d-59276323e1c2,38.98788510647062,1.546099731137311,3G,2985,2985,61.91,"LINESTRING (1.515630846 38.97524865, 1.546099731137311 38.98788510647062)",f7412e93-8fb4-4abf-a298-8fb0876a97f5,38.994459016552206,1.5588949736709776,4G,4307,4307,60.25,"LINESTRING (1.515630846 38.97524865, 1.5588949736709776 38.994459016552206)"
f9394e7c-c097-4bd1-98c1-c36ab13dde8e,True,3,144e8fc3-5bbf-4867-b6e7-67dac7dad7e4,38.97435594411141,1.3678924622333437,4G,785,785,192.32,"LINESTRING (1.369830696 38.98125539, 1.3678924622333437 38.97435594411141)",786cabc6-e800-409d-931f-fe3d1e33b522,38.97274207311786,1.3727026472159556,4G,979,979,165.3,"LINESTRING (1.369830696 38.98125539, 1.3727026472159556 38.97274207311786)",cf18352b-f1f9-47e4-877a-8cc1b7cca651,38.974372986696494,1.3833604193535785,4G,1398,1398,123.19,"LINESTRING (1.369830696 38.98125539, 1.3833604193535785 38.974372986696494)"
18f3f320-cd31-4249-829c-71d90dc9a918,False,0,,,,,,,,,,,,,,,,,,,,,,,,
c397425a-2403-401c-a663-74d40571c94a,True,3,487da0fa-b139-470b-9062-fc769b2808f4,38.98025891997847,1.309286074952894,3G,2146,2149,209.47,"LINESTRING (1.321503371 38.99706412, 1.309286074952894 38.98025891997847)",1fd92561-71d6-4f82-a50b-314eaeb2bb3a,38.96533694633572,1.2994456145350086,4G,4010,4011,208.4,"LINESTRING (1.321503371 38.99706412, 1.2994456145350086 38.96533694633572)",0b7e128c-f459-4d22-815f-0e5edbf9bf06,38.968846448477805,1.2920899576282965,3G,4038,4040,219.03,"LINESTRING (1.321503371 38.99706412, 1.2920899576282965 38.968846448477805)"
77e031da-1d23-48c2-853e-25d1830dabd1,True,3,300a1494-68dc-4cb7-9825-1b8d98f07c6e,39.00121057347411,1.4390189618244142,3G,2789,2789,210.58,"LINESTRING (1.455433486 39.02280274, 1.4390189618244142 39.00121057347411)",194a1da5-5c5b-40ab-8529-3896e18d32af,39.03803633637922,1.49836627499455,3G,4077,4078,65.44,"LINESTRING (1.455433486 39.02280274, 1.49836627499455 39.03803633637922)",0222b6a7-350c-46b2-95fd-a3e1c61ee847,38.97666489861615,1.4383532678871531,4G,5338,5339,196.06,"LINESTRING (1.455433486 39.02280274, 1.4383532678871531 38.97666489861615)"
4bb7174d-f3a5-485b-bd5d-423a370c713d,True,3,4ea23bde-9f03-4e96-871d-59276323e1c2,38.98788510647062,1.546099731137311,3G,628,628,196.54,"LINESTRING (1.548169891 38.99330314, 1.546099731137311 38.98788510647062)",f7412e93-8fb4-4abf-a298-8fb0876a97f5,38.994459016552206,1.5588949736709776,4G,936,936,82.1,"LINESTRING (1.548169891 38.99330314, 1.5588949736709776 38.994459016552206)",ad9f5591-f2fd-4ec6-a35f-31c4fb8d7013,39.00755451913546,1.5412244794154777,4G,1695,1695,339.26,"LINESTRING (1.548169891 38.99330314, 1.5412244794154777 39.00755451913546)"
0b373675-de87-476b-9262-a0f7d9fe97c7,True,3,300a1494-68dc-4cb7-9825-1b8d98f07c6e,39.00121057347411,1.4390189618244142,3G,1864,1864,40.35,"LINESTRING (1.425056641 38.98843938, 1.4390189618244142 39.00121057347411)",23131082-f9bf-4ab5-91b3-23111c4bf241,38.96964746065793,1.437323756024553,4G,2343,2343,153.09,"LINESTRING (1.425056641 38.98843938, 1.437323756024553 38.96964746065793)",ee2c797f-0987-4a5d-8b19-20d30e0d33a5,39.00083595334589,1.451110324725679,4G,2640,2641,58.52,"LINESTRING (1.425056641 38.98843938, 1.451110324725679 39.00083595334589)"
775b863e-688e-45e8-b12e-956a3144bd35,True,3,b73da8f1-6805-465c-813c-48d491331849,38.98142782247335,1.4191074273650623,3G,902,902,94.94,"LINESTRING (1.408712151 38.98212655, 1.4191074273650623 38.98142782247335)",0222b6a7-350c-46b2-95fd-a3e1c61ee847,38.97666489861615,1.4383532678871531,4G,2633,2633,103.33,"LINESTRING (1.408712151 38.98212655, 1.4383532678871531 38.97666489861615)",23131082-f9bf-4ab5-91b3-23111c4bf241,38.96964746065793,1.437323756024553,4G,2836,2836,119.28,"LINESTRING (1.408712151 38.98212655, 1.437323756024553 38.96964746065793)"
e34166df-938f-4a6a-8297-8e62472c190a,False,0,,,,,,,,,,,,,,,,,,,,,,,,
a11c1795-c1ad-4000-8ddf-23879414c25d,True,3,1f80e199-c0dd-4090-944a-d857d689ee0f,38.8721881823533,1.3262742986742686,3G,6447,6451,120.53,"LINESTRING (1.262128614 38.90165325, 1.3262742986742686 38.8721881823533)",5ef608e3-60c4-4894-8ac2-57ab0d0e55c9,38.85081993416053,1.3755994038329078,4G,11333,11335,119.88,"LINESTRING (1.262128614 38.90165325, 1.3755994038329078 38.85081993416053)",54f7a596-d5a1-4031-84c5-5d4b61b7cbca,38.857298141284986,1.384545701871246,4G,11688,11691,114.92,"LINESTRING (1.262128614 38.90165325, 1.384545701871246 38.857298141284986)"
20de2790-fc66-422b-a12f-6a5f65c00470,True,3,9b7721b1-6a5e-43a2-8f80-1acb26fe8bc9,38.932825348001465,1.4304547494166149,2G,1652,1652,354.33,"LINESTRING (1.432341493 38.91804214, 1.4304547494166149 38.932825348001465)",3dc41fb4-667b-4673-b553-2998678bb0e3,38.91997836109023,1.4093966113233234,4G,1997,2000,276.2,"LINESTRING (1.432341493 38.91804214, 1.4093966113233234 38.91997836109023)",d3943d1d-2fd9-4e0e-82b3-e0d977692844,38.92733764400614,1.464216761368047,4G,2945,2945,69.44,"LINESTRING (1.432341493 38.91804214, 1.464216761368047 38.92733764400614)"
ef55a242-71c2-4895-9d7f-7cc87011cc24,True,3,a4c3eba3-efee-4b4a-86aa-08e76a013113,38.87700757837964,1.365715302334365,4G,2261,2261,153.56,"LINESTRING (1.354087839 38.89521462, 1.365715302334365 38.87700757837964)",b8f4d0b2-ca90-446a-804e-9b30410c4533,38.86438666461446,1.370604464141267,4G,3714,3715,157.35,"LINESTRING (1.354087839 38.89521462, 1.370604464141267 38.86438666461446)",86818972-6723-46e5-9916-af01c2be5383,38.87050132158264,1.384334677393355,4G,3796,65586,136.38,"LINESTRING (1.354087839 38.89521462, 1.384334677393355 38.87050132158264)"
8212c26b-ccf0-4c70-8c8b-0bd759f2cbff,True,1,4d34a5ce-ee40-4a87-86f1-8b0d6291d09c,38.92632025796543,1.2962692461014558,4G,3042,3043,338.33,"LINESTRING (1.30925045 38.90089976, 1.2962692461014558 38.92632025796543)",,,,,,,,,,,,,,,,
005e4a38-ee50-41b2-a7ba-fd8fd86c5179,True,3,0b7e128c-f459-4d22-815f-0e5edbf9bf06,38.968846448477805,1.2920899576282965,3G,4246,4247,7.11,"LINESTRING (1.286008074 38.9309528, 1.2920899576282965 38.968846448477805)",51d1fd1e-9f9f-4306-86ce-b481ea158cbc,39.01563357695425,1.3515741537134394,4G,10990,10991,31.03,"LINESTRING (1.286008074 38.9309528, 1.3515741537134394 39.01563357695425)",d06017e7-a685-4ad1-be7e-2222dabec53e,39.06033953845152,1.3498006139914798,4G,15407,15410,20.95,"LINESTRING (1.286008074 38.9309528, 1.3498006139914798 39.06033953845152)"
ba2f6994-38f1-4619-a7ee-4c6569749c21,True,3,300a1494-68dc-4cb7-9825-1b8d98f07c6e,39.00121057347411,1.4390189618244142,3G,896,897,336.11,"LINESTRING (1.443218896 38.99384263, 1.4390189618244142 39.00121057347411)",ee2c797f-0987-4a5d-8b19-20d30e0d33a5,39.00083595334589,1.451110324725679,4G,1034,1035,41.25,"LINESTRING (1.443218896 38.99384263, 1.451110324725679 39.00083595334589)",0222b6a7-350c-46b2-95fd-a3e1c61ee847,38.97666489861615,1.4383532678871531,4G,1956,1956,192.42,"LINESTRING (1.443218896 38.99384263, 1.4383532678871531 38.97666489861615)"
19e7719f-cf3d-456a-9aac-b00ec55013e1,True,2,fb251990-900a-4d68-bc54-a6eee459cfd0,39.06741998446852,1.407236660723952,3G,2786,2798,271.27,"LINESTRING (1.439501167 39.06687031, 1.407236660723952 39.06741998446852)",13414708-c17e-4de8-ad66-bd810ec9767e,39.05023660832818,1.3994292389999896,4G,3923,3932,241.88,"LINESTRING (1.439501167 39.06687031, 1.3994292389999896 39.05023660832818)",,,,,,,,
bbd7b668-8b8e-4b87-ac89-64a54c379f53,False,0,,,,,,,,,,,,,,,,,,,,,,,,
f1de709c-0da1-4ea3-b1d7-7cb3336246b3,True,3,9c3f9c22-3cdb-41ce-8c9d-f52ce96c4daa,38.9548935512878,1.318550784344911,4G,1202,1204,188.47,"LINESTRING (1.320599286 38.96558957, 1.318550784344911 38.9548935512878)",487da0fa-b139-470b-9062-fc769b2808f4,38.98025891997847,1.309286074952894,3G,1902,1902,329.06,"LINESTRING (1.320599286 38.96558957, 1.309286074952894 38.98025891997847)",1fd92561-71d6-4f82-a50b-314eaeb2bb3a,38.96533694633572,1.2994456145350086,4G,1829,1829,269.13,"LINESTRING (1.320599286 38.96558957, 1.2994456145350086 38.96533694633572)"
760b035f-e361-4d37-a95f-5b6f7ac93bbf,True,3,e2e79fa7-3b7b-4e6c-8cfe-f9aed4ca8e21,39.0477044252903,1.461292055293418,4G,389,389,174.05,"LINESTRING (1.460825577 39.05118032, 1.461292055293418 39.0477044252903)",a65c910b-4128-45d7-bf6c-9fa71814e48e,39.04693707643987,1.4552640927764875,4G,673,674,225.51,"LINESTRING (1.460825577 39.05118032, 1.4552640927764875 39.04693707643987)",39f646da-909f-4322-826e-cd7a8dbf26b6,39.04833570420335,1.454052749511561,3G,665,665,241.6,"LINESTRING (1.460825577 39.05118032, 1.454052749511561 39.04833570420335)"
9dc15aa9-7e95-4b6f-ac9e-1b891c458ea5,True,3,b7e54fbf-12f0-4795-8b99-fa36fee9747a,38.86878519995628,1.2553861252826088,3G,1052,1053,38.2,"LINESTRING (1.247868859 38.86134812, 1.2553861252826088 38.86878519995628)",8a4cfe6a-ce1a-4096-84dc-be09b32b8567,38.87203255905634,1.3084716333709348,4G,5380,5382,77.22,"LINESTRING (1.247868859 38.86134812, 1.3084716333709348 38.87203255905634)",1f80e199-c0dd-4090-944a-d857d689ee0f,38.8721881823533,1.3262742986742686,3G,6894,6896,79.91,"LINESTRING (1.247868859 38.86134812, 1.3262742986742686 38.8721881823533)"
be8f9691-55af-4940-97d8-10d548687c18,True,3,bb91980b-c9bb-46ba-81f5-3f18f4540ef8,39.01821607967085,1.5424678462297283,4G,176,176,48.89,"LINESTRING (1.540936116 39.01717741, 1.5424678462297283 39.01821607967085)",0334328f-7fcf-4c40-8570-8a2587488d22,39.010938799772056,1.5348033104062826,2G,873,873,217.38,"LINESTRING (1.540936116 39.01717741, 1.5348033104062826 39.010938799772056)",ad9f5591-f2fd-4ec6-a35f-31c4fb8d7013,39.00755451913546,1.5412244794154777,4G,1070,1070,178.67,"LINESTRING (1.540936116 39.01717741, 1.5412244794154777 39.00755451913546)"
5a88dfd9-2448-4643-8446-ec81f79f236e,True,3,dfc3dbe8-ec80-4a71-9305-61a4384c91d6,38.95580263820795,1.4457286594381331,4G,930,930,204.71,"LINESTRING (1.450226287 38.96340292, 1.4457286594381331 38.95580263820795)",23131082-f9bf-4ab5-91b3-23111c4bf241,38.96964746065793,1.437323756024553,4G,1314,1314,301.91,"LINESTRING (1.450226287 38.96340292, 1.437323756024553 38.96964746065793)",0222b6a7-350c-46b2-95fd-a3e1c61ee847,38.97666489861615,1.4383532678871531,4G,1797,1797,325.16,"LINESTRING (1.450226287 38.96340292, 1.4383532678871531 38.97666489861615)"
867858ee-0194-44a4-9131-e0521a37c6e6,True,3,8a4cfe6a-ce1a-4096-84dc-be09b32b8567,38.87203255905634,1.3084716333709348,4G,3638,3641,151.61,"LINESTRING (1.288493327 38.90081458, 1.3084716333709348 38.87203255905634)",1f80e199-c0dd-4090-944a-d857d689ee0f,38.8721881823533,1.3262742986742686,3G,4563,4566,134.22,"LINESTRING (1.288493327 38.90081458, 1.3262742986742686 38.8721881823533)",5ef608e3-60c4-4894-8ac2-57ab0d0e55c9,38.85081993416053,1.3755994038329078,4G,9368,9369,126.37,"LINESTRING (1.288493327 38.90081458, 1.3755994038329078 38.85081993416053)"
74529871-b1ea-4c57-8874-709bf7554e64,False,0,,,,,,,,,,,,,,,,,,,,,,,,
7e46c9a8-b75f-4513-8418-4fb058a32b0f,True,3,d06017e7-a685-4ad1-be7e-2222dabec53e,39.06033953845152,1.3498006139914798,4G,1470,1470,48.49,"LINESTRING (1.337051623 39.05158039, 1.3498006139914798 39.06033953845152)",eaf88620-bbe3-4e6b-8935-d2faae7abb80,39.02451633419314,1.3874682102728169,4G,5293,5295,124.63,"LINESTRING (1.337051623 39.05158039, 1.3874682102728169 39.02451633419314)",dfc3dbe8-ec80-4a71-9305-61a4384c91d6,38.95580263820795,1.4457286594381331,4G,14199,14202,138.56,"LINESTRING (1.337051623 39.05158039, 1.4457286594381331 38.95580263820795)"
033ae344-5dde-4ee7-8abd-9c83729197bf,True,1,227de9dd-240d-47c6-a2f6-91f1fc9a77e8,38.91892195006387,1.239843424607913,4G,610,611,308.84,"LINESTRING (1.245338784 38.91547977, 1.239843424607913 38.91892195006387)",,,,,,,,,,,,,,,,
f01b7a6c-8d4e-4a7c-89f8-ef79eff4aab5,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3c1b571e-ab30-4c81-832d-51bdfef51bba,True,3,0b7e128c-f459-4d22-815f-0e5edbf9bf06,38.968846448477805,1.2920899576282965,3G,591,591,106.3,"LINESTRING (1.2855323 38.97033793, 1.2920899576282965 38.968846448477805)",1fd92561-71d6-4f82-a50b-314eaeb2bb3a,38.96533694633572,1.2994456145350086,4G,1325,1325,114.81,"LINESTRING (1.2855323 38.97033793, 1.2994456145350086 38.96533694633572)",166dd518-eb60-49fa-bcf3-d53b8a932de9,38.95213926562389,1.297525476891083,3G,2274,2276,152.86,"LINESTRING (1.2855323 38.97033793, 1.297525476891083 38.95213926562389)"
f8e815fd-fcbe-4607-9ae0-f5fa0d56c8d8,True,3,2a93aa5f-1b07-4e1b-ab61-4e89f497c619,39.00443476208089,1.4275880886662429,3G,788,788,78.63,"LINESTRING (1.418651684 39.00303877, 1.4275880886662429 39.00443476208089)",7ef7da58-1464-499a-8ad3-ea784e07446a,39.00962143087611,1.4092926255061942,4G,1091,1091,312.15,"LINESTRING (1.418651684 39.00303877, 1.4092926255061942 39.00962143087611)",300a1494-68dc-4cb7-9825-1b8d98f07c6e,39.00121057347411,1.4390189618244142,3G,1772,1772,96.58,"LINESTRING (1.418651684 39.00303877, 1.4390189618244142 39.00121057347411)"
d94433a9-0da0-4fd5-af57-ddfb321fc525,True,3,487da0fa-b139-470b-9062-fc769b2808f4,38.98025891997847,1.309286074952894,3G,1085,1087,161.59,"LINESTRING (1.305319773 38.98952019, 1.309286074952894 38.98025891997847)",c39c4afa-010e-41da-a1c4-020fe349c7a3,38.98694453062616,1.3172790345037946,4G,1073,1074,105.48,"LINESTRING (1.305319773 38.98952019, 1.3172790345037946 38.98694453062616)",0b7e128c-f459-4d22-815f-0e5edbf9bf06,38.968846448477805,1.2920899576282965,3G,2568,2569,206.45,"LINESTRING (1.305319773 38.98952019, 1.2920899576282965 38.968846448477805)"
f5d03633-ba23-4de9-80ea-e5ae1b82acfa,True,3,513c3ccb-6937-45ba-8f49-e8b7bb12423a,38.941873273730245,1.3196026159899563,4G,1368,1368,227.8,"LINESTRING (1.331319864 38.95013868, 1.3196026159899563 38.941873273730245)",6bcfa4f5-5adb-4667-9789-73b22a9a1af9,38.9545135868109,1.3455941961097526,4G,1327,1327,68.49,"LINESTRING (1.331319864 38.95013868, 1.3455941961097526 38.9545135868109)",c792a57c-917b-4ecf-8e8f-c89f26361d6b,38.93899999540557,1.3074686023842217,4G,2406,2409,239.02,"LINESTRING (1.331319864 38.95013868, 1.3074686023842217 38.93899999540557)"
d56c4db0-7934-4d78-a43e-f606e2ebe9d2,True,3,651afcc4-0f76-4a75-bfde-3a06870320af,39.11219097837116,1.5248926836203216,3G,621,623,74.24,"LINESTRING (1.517970918 39.11067597, 1.5248926836203216 39.11219097837116)",c5881d54-2dac-4a3e-ae5f-96e274ef6ff3,39.11112045797932,1.5277717420258916,3G,847,849,86.65,"LINESTRING (1.517970918 39.11067597, 1.5277717420258916 39.11112045797932)",316c680a-a233-4552-a65b-c1e913f033d9,39.08783409520887,1.4835831271086062,4G,3906,3911,229.45,"LINESTRING (1.517970918 39.11067597, 1.4835831271086062 39.08783409520887)"
9197581a-d64d-40ee-964b-f6c1822fd28f,True,3,b73da8f1-6805-465c-813c-48d491331849,38.98142782247335,1.4191074273650623,3G,979,979,75.21,"LINESTRING (1.408158651 38.97918087, 1.4191074273650623 38.98142782247335)",0222b6a7-350c-46b2-95fd-a3e1c61ee847,38.97666489861615,1.4383532678871531,4G,2625,2625,96.11,"LINESTRING (1.408158651 38.97918087, 1.4383532678871531 38.97666489861615)",23131082-f9bf-4ab5-91b3-23111c4bf241,38.96964746065793,1.437323756024553,4G,2735,2735,112.8,"LINESTRING (1.408158651 38.97918087, 1.437323756024553 38.96964746065793)"
563a183d-5d94-4e7f-810c-b5bf6d28a766,True,3,c792a57c-917b-4ecf-8e8f-c89f26361d6b,38.93899999540557,1.3074686023842217,4G,538,539,2.9,"LINESTRING (1.307153307 38.93416638, 1.3074686023842217 38.93899999540557)",9429f910-1d6b-4e52-8bb4-6f331d21e7ee,38.99738951073758,1.3588171033359042,4G,8329,8330,32.41,"LINESTRING (1.307153307 38.93416638, 1.3588171033359042 38.99738951073758)",51d1fd1e-9f9f-4306-86ce-b481ea158cbc,39.01563357695425,1.3515741537134394,4G,9839,9839,22.96,"LINESTRING (1.307153307 38.93416638, 1.3515741537134394 39.01563357695425)"
9b09549f-3f66-4a26-beda-db793cd49363,True,1,2fb90cc1-38d3-4aa7-951c-b9a823a63822,39.01200672696945,1.3658495004119788,4G,11719,11721,61.61,"LINESTRING (1.246525267 38.96195614, 1.3658495004119788 39.01200672696945)",,,,,,,,,,,,,,,,
a7a55e1e-6078-4457-89fd-ab69814da42e,True,2,f7412e93-8fb4-4abf-a298-8fb0876a97f5,38.994459016552206,1.5588949736709776,4G,2869,2869,216.93,"LINESTRING (1.57884222 39.01508425, 1.5588949736709776 38.994459016552206)",4ea23bde-9f03-4e96-871d-59276323e1c2,38.98788510647062,1.546099731137311,3G,4142,4142,223.1,"LINESTRING (1.57884222 39.01508425, 1.546099731137311 38.98788510647062)",,,,,,,,
85495887-5439-4f49-82a9-8e0a031b9dc4,True,2,ee9e81d8-fc1f-4eb0-96f1-ffb8de6628ee,38.88916740038928,1.2448530668583109,4G,1287,1289,94.37,"LINESTRING (1.230029032 38.89004912, 1.2448530668583109 38.88916740038928)",227de9dd-240d-47c6-a2f6-91f1fc9a77e8,38.91892195006387,1.239843424607913,4G,3321,3323,14.81,"LINESTRING (1.230029032 38.89004912, 1.239843424607913 38.91892195006387)",,,,,,,,
798ec30c-be58-4b93-9ebb-e6979cf73336,True,2,1f80e199-c0dd-4090-944a-d857d689ee0f,38.8721881823533,1.3262742986742686,3G,4117,4120,149.03,"LINESTRING (1.301800572 38.90393963, 1.3262742986742686 38.8721881823533)",4de24eb6-f9ad-4f93-95ea-d39d19d57de0,38.88311876253912,1.3922060476891158,4G,8159,8161,106.46,"LINESTRING (1.301800572 38.90393963, 1.3922060476891158 38.88311876253912)",,,,,,,,
96f84def-7438-4e29-b45b-3368a83544ca,True,3,4ea23bde-9f03-4e96-871d-59276323e1c2,38.98788510647062,1.546099731137311,3G,465,465,90.96,"LINESTRING (1.540723947 38.98795524, 1.546099731137311 38.98788510647062)",19d2196d-3b4a-4dea-b5f2-ad9280714af0,38.978525665695,1.5267274282618262,3G,1601,1601,229.09,"LINESTRING (1.540723947 38.98795524, 1.5267274282618262 38.978525665695)",f7412e93-8fb4-4abf-a298-8fb0876a97f5,38.994459016552206,1.5588949736709776,4G,1729,1729,65.27,"LINESTRING (1.540723947 38.98795524, 1.5588949736709776 38.994459016552206)"
